RESULT	ESm122.2geno	3	8	-5565.96089006	['S','V','Y']	[1.67813374e+00 4.45625425e+00 3.10131312e+00 2.98804381e-09 1.27310288e+00 1.99999999e+01 4.52765274e+00 1.47546568e+00]	1393.25504463 
RESULT	ESm122.2geno	4	8	-5582.31360815	['S','V','Y']	[2.23270241 5.9181656 4.10167715 0.96592838 1.02227919 20. 3.35178103 1.09391535]	1062.0801674 
RESULT	ESm122.2geno	5	8	-5634.74185686	['S','V','Y']	[2.74178469 5.39534102 3.76288377 1.19808913 0.4164541 19.99999934 2.63665363 0.81589047]	1182.68559161 
RESULT	ESm122.3geno	1	8	-6026.57046732	['S','V','Y']	[4.15818198e+00 5.42373458e+00 2.14518715e+00 1.05939998e+00 1.42882533e-01 2.00000000e+01 1.83553978e-12 1.85136398e-01]	1301.4228175 
RESULT	ESm122.3geno	2	8	-6026.36278239	['S','V','Y']	[4.17759208e+00 5.36446136e+00 2.12898702e+00 1.06660945e+00 1.40662247e-01 2.00000000e+01 1.82787504e-12 1.44149475e-01]	1301.38826079 
RESULT	ESm122.3geno	3	8	-6026.44982155	['S','V','Y']	[4.18201974e+00 5.33344526e+00 2.13274586e+00 1.06592149e+00 1.40268735e-01 2.00000000e+01 5.99812627e-12 1.35343809e-01]	1302.86387103 
RESULT	ESm122.3geno	4	8	-6026.59598358	['S','V','Y']	[4.18724262e+00 5.30182563e+00 2.13866178e+00 1.06544807e+00 1.39970546e-01 2.00000000e+01 4.15118919e-12 1.25409801e-01]	1304.11217138 
RESULT	ESm122.3geno	5	8	-6026.37503429	['S','V','Y']	[4.16330990e+00 5.34064997e+00 2.11635543e+00 1.05879339e+00 1.40171094e-01 2.00000000e+01 6.86022805e-13 1.40185062e-01]	1307.44289406 
RESULT	ESm1222geno	1	9	-5462.67322716	['S','V','Y']	[2.30826674 3.30250684 2.85795262 0.22819489 1.01707947 19.99999998 3.05938625 0.60190046 0.88852298]	1404.45679019 
RESULT	ESm1222geno	2	9	-5461.62423629	['S','V','Y']	[2.25735477e+00 3.24037917e+00 2.82847788e+00 1.24200193e-09 1.20116478e+00 1.99999536e+01 3.12814631e+00 6.06683931e-01 8.96510055e-01]	1425.98786306 
RESULT	ESm1222geno	3	9	-5462.86011713	['S','V','Y']	[2.41870505e+00 3.59833685e+00 3.10086826e+00 6.52503581e-01 7.73920453e-01 3.05053341e-12 2.89987149e+00 5.55610147e-01 8.20827998e-01]	1327.90712496 
RESULT	ESm1222geno	4	9	-5461.61437292	['S','V','Y']	[2.27292998e+00 3.23645591e+00 2.83448720e+00 1.78836965e-12 1.20507355e+00 1.93784984e+01 3.11298861e+00 6.15332738e-01 8.86077665e-01]	1422.4673867 
RESULT	ESm1222geno	5	9	-5462.18380821	['S','V','Y']	[2.31836393e+00 3.30928404e+00 2.90352717e+00 4.51975420e-12 1.24590007e+00 1.99506158e+01 3.05019438e+00 6.06542698e-01 8.63455583e-01]	1390.9506182 
RESULT	ESm122geno	1	8	-5699.75666237	['S','V','Y']	[3.40698168 2.32973698 3.28968922 0.47544461 0.89534099 20. 4.42820224 1.38915041]	1335.32464922 
RESULT	ESm122geno	2	8	-5700.40832333	['S','V','Y']	[3.52241516 2.47418711 3.4565653 0.60101734 0.86306685 19.99999999 4.22430181 1.3232539]	1280.80205117 
RESULT	ESm122geno	3	8	-5703.75252859	['S','V','Y']	[3.85015124 2.70049034 3.7920504 0.79259069 0.85589366 20. 3.83170574 1.19273814]	1181.60284825 
RESULT	ESm122geno	4	8	-5707.80450563	['S','V','Y']	[3.72678754 2.92883874 3.75599876 0.80175119 0.89984942 20. 3.78229272 1.19541847]	1154.22376984 
RESULT	ESm122geno	5	8	-5722.92594636	['S','V','Y']	[4.23816035 3.95830014 4.12662871 1.39363609 0.35431882 19.15845877 2.32939191 0.53586873]	1112.40206639 
RESULT	ESm12geno	1	7	-5763.01445984	['S','V','Y']	[3.63888575 4.2900702 3.65255534 1.3045449 0.22080944 7.85175322 2.26610625]	1244.92467763 
RESULT	ESm12geno	2	7	-5780.8408806	['S','V','Y']	[4.72237506 5.68142163 5.24557872 1.75907967 0.32619024 19.99999999 1.64725331]	933.51826566 
RESULT	ESm12geno	3	7	-5750.74806138	['S','V','Y']	[3.70122181 4.38808888 3.63553458 1.17437206 0.22602744 20. 2.1105144]	1252.57039779 
RESULT	ESm12geno	4	7	-5750.79912704	['S','V','Y']	[3.71238298 4.40862718 3.62610072 1.19433537 0.22651146 20. 2.09572627]	1244.14281952 
RESULT	ESm12geno	5	7	-5751.69795892	['S','V','Y']	[3.72194053 4.27661758 3.75687389 1.18451057 0.2303162 20. 2.13662232]	1249.27272199 
RESULT	ESm1geno	1	6	-6065.71031538	['S','V','Y']	[5.31426494 6.59467896 2.85942875 1.61998117 0.18453604 20.]	986.834218337 
RESULT	ESm1geno	2	6	-6033.41155754	['S','V','Y']	[4.51252338 5.4752204 2.37423655 1.11749578 0.15300121 20.]	1241.11098449 
RESULT	ESm1geno	3	6	-6176.21669173	['S','V','Y']	[6.69673492 8.89062567 4.41164249 2.23580263 0.29080724 20.]	737.892076193 
RESULT	ESm1geno	4	6	-6035.92027958	['S','V','Y']	[4.55543836 5.72034328 2.28886337 1.26630684 0.14943302 20.]	1178.13920157 
RESULT	ESm1geno	5	6	-6028.62981736	['S','V','Y']	[4.32211117 5.31310837 2.21329572 1.08202463 0.14094322 19.99988312]	1285.19806701 
RESULT	ESm22.2geno	1	7	-5521.8350027	['S','V','Y']	[1.87871646 5.37118939 3.65429896 1.14318904 0.39214265 3.9790084 1.13924421]	1286.32979018 
RESULT	ESm22.2geno	2	7	-5522.34126681	['S','V','Y']	[1.84371011 5.38478404 3.52158964 1.1243948 0.38034484 4.04142211 1.14724269]	1304.54013068 
RESULT	ESm22.2geno	3	7	-5521.85942193	['S','V','Y']	[1.83888595 5.37903227 3.61173162 1.13458099 0.38722132 4.06456092 1.15669374]	1296.70472148 
RESULT	ESm22.2geno	4	7	-5521.77493255	['S','V','Y']	[1.8743693 5.39532229 3.65181536 1.15367529 0.39049699 3.98491786 1.13456236]	1283.53960689 
RESULT	ESm22.2geno	5	7	-5521.7643773	['S','V','Y']	[1.86310364 5.41903724 3.64437524 1.15178089 0.38921661 4.0090439 1.13578794]	1284.99173259 
RESULT	ESm22.3geno	1	7	-6965.9908265	['S','V','Y']	[5.31846292 6.59318625 1.21143933 0.17702476 1.14573818 2.35235977 2.50427181]	1297.78776779 
RESULT	ESm22.3geno	2	7	-7425.95238728	['S','V','Y']	[3.37491540e+00 4.52145047e+00 1.17499902e+00 2.19249465e-14 2.07672547e-01 1.51066048e+00 1.70261107e+00]	2852.30403615 
RESULT	ESm22.3geno	3	7	-6966.57812711	['S','V','Y']	[5.24362967 6.38050145 1.19822059 0.24699278 1.02581783 2.38218936 2.54576069]	1325.53510378 
RESULT	ESm22.3geno	4	7	-6966.1465256	['S','V','Y']	[5.20377042 6.44179384 1.21613364 0.19939105 1.09175186 2.36359687 2.51097184]	1314.89266704 
RESULT	ESm22.3geno	5	7	-6965.57466775	['S','V','Y']	[5.19081854 6.44472697 1.20953032 0.02287489 1.27826352 2.3643117 2.50020952]	1315.37881517 
RESULT	ESm222geno	1	8	-5463.60748079	['S','V','Y']	[2.21220406 3.20252594 2.75506201 0.13067868 1.05199781 3.16207818 0.63799904 0.89239834]	1453.3752065 
RESULT	ESm222geno	2	8	-5462.14081042	['S','V','Y']	[2.27292305e+00 3.33208128e+00 2.89757664e+00 3.02296109e-12 1.23837425e+00 3.09005038e+00 5.87949388e-01 8.84865413e-01]	1397.69734847 
RESULT	ESm222geno	3	8	-5463.07945602	['S','V','Y']	[2.28878054 3.27061122 2.85576021 0.12971091 1.09753791 3.08403034 0.6065787 0.88382699]	1413.40223165 
RESULT	ESm222geno	4	8	-5461.58534148	['S','V','Y']	[2.25935105e+00 3.21010610e+00 2.81346361e+00 9.37173703e-12 1.18994705e+00 3.13435300e+00 6.21427518e-01 8.90253383e-01]	1433.78044462 
RESULT	ESm222geno	5	8	-5463.75096333	['S','V','Y']	[2.43481106 3.86167495 3.24113553 0.8158946 0.70506297 2.85055839 0.51408896 0.79214138]	1285.21551833 
RESULT	ESm22geno	1	7	-5704.73080156	['S','V','Y']	[3.16592912 2.23365554 3.19341096 0.24575833 1.05217307 4.70990142 1.47606968]	1385.8098697 
RESULT	ESm22geno	2	7	-5698.05262786	['S','V','Y']	[3.10160491e+00 2.13071767e+00 3.04397857e+00 9.17864130e-12 1.16924236e+00 4.87495190e+00 1.52099080e+00]	1445.69808528 
RESULT	ESm22geno	3	7	-5699.58378409	['S','V','Y']	[3.02853295e+00 2.03524953e+00 2.89453406e+00 7.47660715e-09 1.11610062e+00 5.10706918e+00 1.56938118e+00]	1497.88833319 
RESULT	ESm22geno	4	7	-5698.01866596	['S','V','Y']	[3.11127787e+00 2.13102480e+00 3.03678475e+00 4.30442008e-12 1.18024565e+00 4.88968424e+00 1.52233179e+00]	1440.56079958 
RESULT	ESm22geno	5	7	-5770.47113777	['S','V','Y']	[6.68552329 4.99775816 7.63426466 2.91404638 1.65138691 2.12002722 0.64806384]	607.33248315 
RESULT	ESmgeno	1	6	-6756.78240992	['S','V','Y']	[1.76305771 4.08557366 36.93333605 0.74911295 0.1364349 11.55056663]	1668.29736954 
RESULT	ESmgeno	2	6	-6262.74673975	['S','V','Y']	[1.31469972 5.14360829 2.80401205 0.56100492 0.09720239 15.98565118]	1953.11126596 
RESULT	ESmgeno	3	6	-6264.69758522	['S','V','Y']	[1.35523778 5.24903039 2.89138352 0.58408042 0.10260687 14.49503525]	1904.11200225 
RESULT	ESmgeno	4	6	-6263.393919	['S','V','Y']	[1.273083 5.33877368 2.62408909 0.55770634 0.09269488 16.82970263]	1962.34735745 
RESULT	ESmgeno	5	6	-6263.37013609	['S','V','Y']	[1.36702756 5.15004546 2.85933447 0.57581393 0.09966806 15.12512739]	1922.41696625 
RESULT	ESgeno	1	5	-13223.8260353	['S','Y','V']	[2.52840364e+00 1.05805120e+00 3.10442633e+00 1.76020052e-12 7.69251261e-02]	3813.8315736 
RESULT	ESgeno	2	5	-13223.8237085	['S','Y','V']	[2.52830131e+00 1.05797146e+00 3.10441105e+00 7.85194578e-12 7.68990868e-02]	3814.20418451 
RESULT	ESgeno	3	5	-13223.8231567	['S','Y','V']	[2.52829578e+00 1.05793713e+00 3.10444225e+00 5.08229712e-12 7.68906917e-02]	3814.32052722 
RESULT	ESgeno	4	5	-13223.8224633	['S','Y','V']	[2.52822278e+00 1.05791221e+00 3.10443534e+00 9.41338315e-12 7.68768492e-02]	3814.51834058 
RESULT	ESgeno	5	5	-13223.8222399	['S','Y','V']	[2.52817127e+00 1.05790058e+00 3.10446601e+00 8.37646928e-12 7.68705431e-02]	3814.60731969 
RESULT	ESgeno	1	5	-7713.58822085	['S','Y','V']	[3.59753822e+00 1.73588912e+00 4.28517385e+00 1.14788173e-12 1.26604161e-01]	3288.98886922 
RESULT	ESgeno	2	5	-7713.55196124	['S','Y','V']	[3.59357621e+00 1.73384211e+00 4.28022683e+00 8.31183207e-12 1.26509891e-01]	3290.16404666 
RESULT	ESgeno	3	5	-7713.47449773	['S','Y','V']	[3.58367081e+00 1.72856168e+00 4.26802510e+00 9.11495553e-12 1.26269604e-01]	3293.15492418 
RESULT	ESgeno	4	5	-7713.37148241	['S','Y','V']	[3.55296917e+00 1.71242639e+00 4.23010945e+00 1.61080973e-12 1.25529475e-01]	3302.41009658 
RESULT	ESgeno	5	5	-7713.49363698	['S','Y','V']	[3.58645839e+00 1.72998549e+00 4.27151764e+00 3.56269248e-12 1.26335620e-01]	3292.32990312 
RESULT	ESm.2geno	1	6	-6277.03589618	['S','Y','V']	[1.76112514 4.63869073 2.71833545 0.62094507 0.11337711 11.50572239]	1838.02143808 
RESULT	ESm.2geno	2	6	-6276.03111805	['S','Y','V']	[1.80528519 4.47880322 2.56377179 0.60165271 0.11142447 11.43085512]	1870.00981817 
RESULT	ESm.2geno	3	6	-6276.04496432	['S','Y','V']	[1.80239302 4.50364765 2.74539773 0.61008399 0.11503647 11.29361797]	1850.37643613 
RESULT	ESm.2geno	4	6	-6275.9258258	['S','Y','V']	[1.87481153 4.56914452 2.56506899 0.61782665 0.11416629 10.93718913]	1835.06363269 
RESULT	ESm.2geno	5	6	-6275.83054672	['S','Y','V']	[1.79966849 4.48361414 2.61785477 0.606765 0.11265825 11.30222275]	1862.45599625 
RESULT	ESm.3geno	1	6	-7664.91281405	['S','Y','V']	[4.12339814e+00 1.59340098e+00 3.73127755e+00 5.80948688e-12 1.36640118e-01 6.60360725e-01]	3222.23898536 
RESULT	ESm.3geno	2	6	-7664.81084559	['S','Y','V']	[4.22754869e+00 1.59697537e+00 3.72160102e+00 8.92820006e-13 1.38307790e-01 6.82535859e-01]	3206.90107984 
RESULT	ESm.3geno	3	6	-7664.94905485	['S','Y','V']	[4.11105576e+00 1.59900995e+00 3.74756508e+00 7.15923093e-12 1.36517219e-01 6.50974704e-01]	3222.46651132 
RESULT	ESm.3geno	4	6	-7664.94666064	['S','Y','V']	[4.11928499e+00 1.59024885e+00 3.72412425e+00 8.85171375e-13 1.36542381e-01 6.62893181e-01]	3223.60991394 
RESULT	ESm.3geno	5	6	-7664.98442002	['S','Y','V']	[4.14186134e+00 1.58239196e+00 3.70098334e+00 4.67215819e-12 1.36780213e-01 6.77180074e-01]	3222.68610453 
RESULT	ESm12.2geno	1	7	-5900.72022568	['S','Y','V']	[13.78165422 16.31344676 19.47596783 9.87397398 1.03286442 2.03832181 0.54542772]	278.123542462 
RESULT	ESm12.2geno	2	7	-5759.83576208	['S','Y','V']	[3.95066963 3.95030544 4.5995424 1.34551324 0.24105598 10.68816956 2.05509783]	1203.26569072 
RESULT	ESm12.2geno	3	7	-5753.3208719	['S','Y','V']	[3.9555494 3.91163395 4.64409047 1.26361422 0.24235417 17.16680017 2.00143955]	1215.71935925 
RESULT	ESm12.2geno	4	7	-5753.72797531	['S','Y','V']	[4.1830358 4.15747238 4.98304305 1.39307535 0.25908732 20. 1.85991323]	1134.752249 
RESULT	ESm12.2geno	5	7	-5892.91525145	['S','Y','V']	[12.06463813 13.98917025 16.93606913 8.23459292 0.89261399 2.5824656 0.6192232]	323.132729736 
RESULT	ESm12.3geno	1	7	-6086.95211519	['S','Y','V']	[9.33470002e+00 4.74416679e+00 1.20039524e+01 2.36916850e+00 3.22360098e-01 2.00000000e+01 4.92845731e-12]	745.703473977 
RESULT	ESm12.3geno	2	7	-6047.1273144	['S','Y','V']	[6.77756463e+00 3.39256538e+00 8.32459080e+00 1.42317487e+00 2.21286127e-01 2.00000000e+01 4.80059957e-12]	1084.2124704 
RESULT	ESm12.3geno	3	7	-6047.16319172	['S','Y','V']	[6.83918296e+00 3.42496998e+00 8.41341889e+00 1.44165731e+00 2.23516200e-01 2.00000000e+01 1.45708446e-13]	1073.75440057 
RESULT	ESm12.3geno	4	7	-6047.12756245	['S','Y','V']	[6.77505615e+00 3.39271014e+00 8.32500502e+00 1.42324417e+00 2.21295984e-01 2.00000000e+01 2.94853122e-12]	1084.23588079 
RESULT	ESm12.3geno	5	7	-6047.12897438	['S','Y','V']	[6.77417414e+00 3.39409703e+00 8.32369391e+00 1.42345666e+00 2.21145678e-01 2.00000000e+01 4.62676134e-12]	1084.18894531 
RESULT	ESm122.2geno	1	8	-5570.19261555	['S','Y','V']	[2.07648536 3.76024545 5.586172 0.78885075 1.01237742 19.99993851 1.21743667 3.63124608]	1151.29059487 
RESULT	ESm122.2geno	2	8	-5538.11816725	['S','Y','V']	[2.18657856 4.41697037 5.91375042 1.34001209 0.51393678 0.01797514 0.9958688 3.36272603]	1163.14099022 
RESULT	ESm122.2geno	3	8	-5538.56301315	['S','Y','V']	[2.09389800e+00 4.19200776e+00 5.74128653e+00 1.24087684e+00 5.22919565e-01 2.18735734e-07 1.06473722e+00 3.52417478e+00]	1204.61865372 
RESULT	ESm122.2geno	4	8	-5538.13142787	['S','Y','V']	[2.21798308 4.38753904 5.85063656 1.33542943 0.51782892 0.02788724 0.99509549 3.3152479]	1162.14536179 
RESULT	ESm122.2geno	5	8	-5540.35474784	['S','Y','V']	[2.37590673 4.81987401 6.50618818 1.55377944 0.55899861 0.043897 0.89725688 3.08002287]	1063.49055813 
RESULT	ESm122.3geno	1	8	-5698.39936513	['S','Y','V']	[3.12430444e+00 3.05655199e+00 2.13684487e+00 8.50181003e-07 1.18406545e+00 1.99999997e+01 1.51305607e+00 4.86796162e+00]	1435.9604965 
RESULT	ESm122.3geno	2	8	-5721.02933093	['S','Y','V']	[3.87683803 3.65964953 3.30918951 1.09481427 0.36064444 20. 0.78270727 2.84858547]	1244.64459298 
RESULT	ESm122.3geno	3	8	-5719.65217685	['S','Y','V']	[3.87462834 3.62341261 3.42401645 1.09679968 0.31974544 20. 0.66883954 2.68062389]	1264.79587152 
RESULT	ESm122.3geno	4	8	-5719.68471398	['S','Y','V']	[3.86058423 3.60130304 3.50015951 1.09513772 0.30728451 20. 0.60964566 2.6007784]	1272.66591452 
RESULT	ESm122.3geno	5	8	-5719.25556953	['S','Y','V']	[3.91097746 3.66391056 3.59247078 1.1237022 0.3080562 20. 0.57556196 2.53422026]	1253.42476391 
RESULT	ESm1222geno	1	9	-5462.62703801	['S','Y','V']	[2.41267242 3.05288669 3.56380836 0.54788235 0.87109904 0.33277706 0.8409769 0.55675429 2.90141772]	1333.51099825 
RESULT	ESm1222geno	2	9	-5462.13621447	['S','Y','V']	[2.32205275 2.86646895 3.3579714 0.31140672 0.96005495 19.99999995 0.88753431 0.59391114 3.03224862]	1396.3805574 
RESULT	ESm1222geno	3	9	-5463.1786043	['S','Y','V']	[2.40842383 2.90590893 3.45402236 0.42815514 0.91758271 1.83476905 0.8437619 0.59954981 2.92388689]	1365.27352284 
RESULT	ESm1222geno	4	9	-5462.21316012	['S','Y','V']	[2.19907052e+00 2.72683616e+00 3.12389902e+00 7.13726345e-12 1.14250206e+00 1.59554475e+01 9.23918151e-01 6.34897545e-01 3.21247632e+00]	1474.37863482 
RESULT	ESm1222geno	5	9	-5462.96314497	['S','Y','V']	[2.22086606 2.75286421 3.17667942 0.15948934 1.01855757 20. 0.90820715 0.63185762 3.17458744]	1457.69767945 
RESULT	ESm122geno	1	8	-6038.16094829	['S','Y','V']	[6.80444953e+00 3.41999189e+00 9.55848099e+00 1.48978767e+00 2.44783792e-01 2.00000000e+01 1.87453437e-01 1.13666709e-10]	1046.86900976 
RESULT	ESm122geno	2	8	-6037.41796197	['S','Y','V']	[6.53491161e+00 3.28035353e+00 8.81604808e+00 1.39236534e+00 2.28790907e-01 2.00000000e+01 1.71452732e-01 6.09948675e-12]	1100.96068093 
RESULT	ESm122geno	3	8	-6037.55012026	['S','Y','V']	[6.51639865e+00 3.27211200e+00 8.73133772e+00 1.38446718e+00 2.27124210e-01 2.00000000e+01 1.66323264e-01 2.79534990e-13]	1105.5673348 
RESULT	ESm122geno	4	8	-6038.98386861	['S','Y','V']	[6.15447582e+00 3.07920801e+00 8.41047668e+00 1.28349310e+00 2.17883086e-01 2.00000000e+01 2.09063134e-01 4.32740406e-12]	1168.07576789 
RESULT	ESm122geno	5	8	-6038.32797082	['S','Y','V']	[6.23558879e+00 3.12116073e+00 8.56293472e+00 1.30909266e+00 2.21348495e-01 2.00000000e+01 2.06952586e-01 6.79376935e-12]	1151.46095558 
RESULT	ESm12geno	1	7	-6037.37459834	['S','Y','V']	[6.56499398 3.29914836 8.88603324 1.40366623 0.23052285 20. 0.17312254]	1094.34611746 
RESULT	ESm12geno	2	7	-6038.81976705	['S','Y','V']	[6.66724203 3.28647591 9.3285185 1.47577366 0.23823988 19.99999998 0.20886645]	1069.50320682 
RESULT	ESm12geno	3	7	-6037.36782259	['S','Y','V']	[6.51894582 3.28127936 8.82929939 1.38932894 0.2297603 20. 0.17274859]	1101.34126775 
RESULT	ESm12geno	4	7	-6059.97171921	['S','Y','V']	[8.16628979 4.12905921 11.36262668 2.05215037 0.29866065 20. 0.13036454]	842.588310478 
RESULT	ESm12geno	5	7	-6112.98015276	['S','Y','V']	[10.22575794 5.74220598 14.92911822 2.70751554 0.40228342 20. 0.08987457]	640.158626496 
RESULT	ESm1geno	1	6	-6046.16573711	['S','Y','V']	[6.77902344 3.39275482 8.33022728 1.42372932 0.22133603 20.]	1083.97102327 
RESULT	ESm1geno	2	6	-6046.16636189	['S','Y','V']	[6.77969219 3.3928374 8.33633866 1.42398253 0.22144915 20.]	1083.78868561 
RESULT	ESm1geno	3	6	-6046.16580409	['S','Y','V']	[6.78043914 3.39280363 8.33364424 1.42378434 0.22138966 20.]	1083.87091641 
RESULT	ESm1geno	4	6	-6047.87298983	['S','Y','V']	[6.39065298 3.18480711 7.74648266 1.3044949 0.20686847 20.]	1156.21201858 
RESULT	ESm1geno	5	6	-6046.22342213	['S','Y','V']	[6.81311473 3.41304289 8.40463341 1.42339236 0.22242765 19.99999548]	1080.5091713 
RESULT	ESm22.2geno	1	7	-5566.52297235	['S','Y','V']	[1.72281255e+00 3.20634155e+00 4.66181530e+00 5.21448632e-12 1.34183286e+00 1.44454179e+00 4.38005496e+00]	1345.49096197 
RESULT	ESm22.2geno	2	7	-5566.73476032	['S','Y','V']	[1.69515649 3.11011868 4.51377259 0.20706148 1.11185163 1.48458698 4.48185174]	1382.38739694 
RESULT	ESm22.2geno	3	7	-5538.27694918	['S','Y','V']	[2.15923884 4.28157139 5.66333238 1.27319716 0.51195111 1.03102696 3.42104708]	1191.54106639 
RESULT	ESm22.2geno	4	7	-5539.43150986	['S','Y','V']	[2.14446747 4.10236961 5.73724923 1.23519517 0.52263759 1.06261265 3.4557574]	1206.56822537 
